,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,total acidity,sulphates_squared,citric_acid_ratio,sugar_acid_diff,Quality
1402,7.6,0.3,0.42,2.0,0.052,6.0,24.0,0.9963,3.44,0.82,11.9,7.8999999999999995,0.6723999999999999,0.05526315789473684,-5.6,6
1403,7.2,0.33,0.33,1.7,0.061,3.0,13.0,0.996,3.23,1.1,10.0,7.53,1.2100000000000002,0.04583333333333334,-5.5,8
1404,8.0,0.5,0.39,2.6,0.0819999999999999,12.0,46.0,0.9985,3.43,0.62,10.7,8.5,0.3844,0.04875,-5.4,6
1405,7.7,0.28,0.3,2.0,0.062,18.0,34.0,0.9952,3.28,0.9,11.3,7.98,0.81,0.03896103896103896,-5.7,7
1406,8.2,0.24,0.34,5.1,0.062,8.0,22.0,0.9974,3.22,0.94,10.9,8.44,0.8835999999999999,0.04146341463414635,-3.0999999999999996,6
1407,6.0,0.51,0.0,2.1,0.064,40.0,54.0,0.995,3.54,0.93,10.7,6.51,0.8649000000000001,0.0,-3.9,6
1408,8.1,0.29,0.36,2.2,0.048,35.0,53.0,0.995,3.27,1.01,12.4,8.389999999999999,1.0201,0.044444444444444446,-5.8999999999999995,7
1409,6.0,0.51,0.0,2.1,0.064,40.0,54.0,0.995,3.54,0.93,10.7,6.51,0.8649000000000001,0.0,-3.9,6
1410,6.6,0.96,0.0,1.8,0.0819999999999999,5.0,16.0,0.9936,3.5,0.44,11.9,7.56,0.1936,0.0,-4.8,6
1411,6.4,0.47,0.4,2.4,0.071,8.0,19.0,0.9963,3.56,0.73,10.6,6.87,0.5328999999999999,0.0625,-4.0,6
1412,8.2,0.24,0.34,5.1,0.062,8.0,22.0,0.9974,3.22,0.94,10.9,8.44,0.8835999999999999,0.04146341463414635,-3.0999999999999996,6
1413,9.9,0.57,0.25,2.0,0.104,12.0,89.0,0.9963,3.04,0.9,10.1,10.47,0.81,0.025252525252525252,-7.9,5
1414,10.0,0.32,0.59,2.2,0.077,3.0,15.0,0.9994,3.2,0.78,9.6,10.32,0.6084,0.059,-7.8,5
1415,6.2,0.58,0.0,1.6,0.065,8.0,18.0,0.9966,3.56,0.84,9.4,6.78,0.7055999999999999,0.0,-4.6,5
1416,10.0,0.32,0.59,2.2,0.077,3.0,15.0,0.9994,3.2,0.78,9.6,10.32,0.6084,0.059,-7.8,5
1417,7.3,0.34,0.33,2.5,0.064,21.0,37.0,0.9952,3.35,0.77,12.1,7.64,0.5929,0.045205479452054796,-4.8,7
1418,7.8,0.53,0.01,1.6,0.077,3.0,19.0,0.995,3.16,0.46,9.8,8.33,0.2116,0.001282051282051282,-6.199999999999999,5
1419,7.7,0.64,0.21,2.2,0.077,32.0,133.0,0.9956,3.27,0.45,9.9,8.34,0.2025,0.02727272727272727,-5.5,5
1420,7.8,0.53,0.01,1.6,0.077,3.0,19.0,0.995,3.16,0.46,9.8,8.33,0.2116,0.001282051282051282,-6.199999999999999,5
1421,7.5,0.4,0.18,1.6,0.079,24.0,58.0,0.9965,3.34,0.58,9.4,7.9,0.3364,0.024,-5.9,5
1422,7.0,0.54,0.0,2.1,0.079,39.0,55.0,0.9956,3.39,0.84,11.4,7.54,0.7055999999999999,0.0,-4.9,6
1423,6.4,0.53,0.09,3.9,0.123,14.0,31.0,0.9968,3.5,0.67,11.0,6.930000000000001,0.4489000000000001,0.014062499999999999,-2.5000000000000004,4
1424,8.3,0.26,0.37,1.4,0.076,8.0,23.0,0.9974,3.26,0.7,9.6,8.56,0.48999999999999994,0.04457831325301204,-6.9,6
1425,8.3,0.26,0.37,1.4,0.076,8.0,23.0,0.9974,3.26,0.7,9.6,8.56,0.48999999999999994,0.04457831325301204,-6.9,6
1426,7.7,0.23,0.37,1.8,0.046,23.0,60.0,0.9971,3.41,0.71,12.1,7.930000000000001,0.5041,0.04805194805194805,-5.9,6
1427,7.6,0.41,0.33,2.5,0.078,6.0,23.0,0.9957,3.3,0.58,11.2,8.01,0.3364,0.04342105263157895,-5.1,5
1428,7.8,0.64,0.0,1.9,0.072,27.0,55.0,0.9962,3.31,0.63,11.0,8.44,0.39690000000000003,0.0,-5.9,5
1429,7.9,0.18,0.4,2.2,0.049,38.0,67.0,0.996,3.33,0.93,11.3,8.08,0.8649000000000001,0.05063291139240506,-5.7,5
1430,7.4,0.41,0.24,1.8,0.066,18.0,47.0,0.9956,3.37,0.62,10.4,7.8100000000000005,0.3844,0.03243243243243243,-5.6000000000000005,5
1431,7.6,0.43,0.31,2.1,0.069,13.0,74.0,0.9958,3.26,0.54,9.9,8.03,0.2916,0.04078947368421053,-5.5,6
1432,5.9,0.44,0.0,1.6,0.042,3.0,11.0,0.9944,3.48,0.85,11.7,6.340000000000001,0.7224999999999999,0.0,-4.300000000000001,6
1433,6.1,0.4,0.16,1.8,0.069,11.0,25.0,0.9955,3.42,0.74,10.1,6.5,0.5476,0.026229508196721315,-4.3,7
1436,10.0,0.38,0.38,1.6,0.1689999999999999,27.0,90.0,0.99914,3.15,0.65,8.5,10.38,0.42250000000000004,0.038,-8.4,5
1437,6.8,0.915,0.29,4.8,0.07,15.0,39.0,0.99577,3.53,0.54,11.1,7.715,0.2916,0.04264705882352941,-2.0,5
1438,7.0,0.59,0.0,1.7,0.052,3.0,8.0,0.996,3.41,0.47,10.3,7.59,0.22089999999999999,0.0,-5.3,5
1439,7.3,0.67,0.02,2.2,0.072,31.0,92.0,0.99566,3.32,0.68,11.066666666666698,7.97,0.4624000000000001,0.0027397260273972603,-5.1,6
1440,7.2,0.37,0.32,2.0,0.062,15.0,28.0,0.9947,3.23,0.73,11.3,7.57,0.5328999999999999,0.044444444444444446,-5.2,7
1441,7.4,0.785,0.19,5.2,0.094,19.0,98.0,0.99713,3.16,0.52,9.56666666666667,8.185,0.27040000000000003,0.025675675675675674,-2.2,6
1442,6.9,0.63,0.02,1.9,0.078,18.0,30.0,0.99712,3.4,0.75,9.8,7.53,0.5625,0.002898550724637681,-5.0,5
1443,6.9,0.58,0.2,1.75,0.0579999999999999,8.0,22.0,0.99322,3.38,0.49,11.7,7.48,0.24009999999999998,0.028985507246376812,-5.15,5
1444,7.3,0.67,0.02,2.2,0.072,31.0,92.0,0.99566,3.32,0.68,11.1,7.97,0.4624000000000001,0.0027397260273972603,-5.1,6
1445,7.4,0.785,0.19,5.2,0.094,19.0,98.0,0.99713,3.16,0.52,9.6,8.185,0.27040000000000003,0.025675675675675674,-2.2,6
1446,6.9,0.63,0.02,1.9,0.078,18.0,30.0,0.99712,3.4,0.75,9.8,7.53,0.5625,0.002898550724637681,-5.0,5
1447,6.8,0.67,0.0,1.9,0.08,22.0,39.0,0.99701,3.4,0.74,9.7,7.47,0.5476,0.0,-4.9,5
1448,6.9,0.58,0.01,1.9,0.08,40.0,54.0,0.99683,3.4,0.73,9.7,7.48,0.5328999999999999,0.0014492753623188406,-5.0,5
1449,7.2,0.38,0.31,2.0,0.0559999999999999,15.0,29.0,0.99472,3.23,0.76,11.3,7.58,0.5776,0.043055555555555555,-5.2,8
1450,7.2,0.37,0.32,2.0,0.062,15.0,28.0,0.9947,3.23,0.73,11.3,7.57,0.5328999999999999,0.044444444444444446,-5.2,7
1451,7.8,0.32,0.44,2.7,0.104,8.0,17.0,0.99732,3.33,0.78,11.0,8.12,0.6084,0.05641025641025641,-5.1,7
1452,6.6,0.58,0.02,2.0,0.062,37.0,53.0,0.99374,3.35,0.76,11.6,7.18,0.5776,0.0030303030303030307,-4.6,7
1453,7.6,0.49,0.33,1.9,0.074,27.0,85.0,0.99706,3.41,0.58,9.0,8.09,0.3364,0.04342105263157895,-5.699999999999999,5
1454,11.7,0.45,0.63,2.2,0.073,7.0,23.0,0.99974,3.21,0.69,10.9,12.149999999999999,0.4760999999999999,0.05384615384615385,-9.5,6
1455,6.5,0.9,0.0,1.6,0.052,9.0,17.0,0.99467,3.5,0.63,10.9,7.4,0.39690000000000003,0.0,-4.9,6
1456,6.0,0.54,0.06,1.8,0.05,38.0,89.0,0.99236,3.3,0.5,10.55,6.54,0.25,0.01,-4.2,6
1457,7.6,0.49,0.33,1.9,0.074,27.0,85.0,0.99706,3.41,0.58,9.0,8.09,0.3364,0.04342105263157895,-5.699999999999999,5
1458,8.4,0.29,0.4,1.7,0.067,8.0,20.0,0.99603,3.39,0.6,10.5,8.69,0.36,0.047619047619047616,-6.7,5
1459,7.9,0.2,0.35,1.7,0.054,7.0,15.0,0.99458,3.32,0.8,11.9,8.1,0.6400000000000001,0.044303797468354424,-6.2,7
1460,6.4,0.42,0.09,2.3,0.054,34.0,64.0,0.99724,3.41,0.68,10.4,6.82,0.4624000000000001,0.014062499999999999,-4.1000000000000005,6
1461,6.2,0.785,0.0,2.1,0.06,6.0,13.0,0.99664,3.59,0.61,10.0,6.985,0.3721,0.0,-4.1,4
1462,6.8,0.64,0.03,2.3,0.075,14.0,31.0,0.99545,3.36,0.58,10.4,7.4399999999999995,0.3364,0.004411764705882353,-4.5,6
1463,6.9,0.63,0.01,2.4,0.076,14.0,39.0,0.99522,3.34,0.53,10.8,7.53,0.28090000000000004,0.0014492753623188406,-4.5,6
1464,6.8,0.59,0.1,1.7,0.063,34.0,53.0,0.9958,3.41,0.67,9.7,7.39,0.4489000000000001,0.014705882352941178,-5.1,5
1465,6.8,0.59,0.1,1.7,0.063,34.0,53.0,0.9958,3.41,0.67,9.7,7.39,0.4489000000000001,0.014705882352941178,-5.1,5
1466,7.3,0.48,0.32,2.1,0.062,31.0,54.0,0.99728,3.3,0.65,10.0,7.779999999999999,0.42250000000000004,0.043835616438356165,-5.199999999999999,7
1467,6.7,1.04,0.08,2.3,0.067,19.0,32.0,0.99648,3.52,0.57,11.0,7.74,0.32489999999999997,0.011940298507462687,-4.4,4
1468,7.3,0.48,0.32,2.1,0.062,31.0,54.0,0.99728,3.3,0.65,10.0,7.779999999999999,0.42250000000000004,0.043835616438356165,-5.199999999999999,7
1470,10.0,0.69,0.11,1.4,0.084,8.0,24.0,0.99578,2.88,0.47,9.7,10.69,0.22089999999999999,0.011,-8.6,5
1471,6.7,0.7,0.08,3.75,0.067,8.0,16.0,0.99334,3.43,0.52,12.6,7.4,0.27040000000000003,0.011940298507462687,-2.95,5
1472,7.6,0.35,0.6,2.6,0.073,23.0,44.0,0.99656,3.38,0.79,11.1,7.949999999999999,0.6241000000000001,0.07894736842105263,-5.0,6
1473,6.1,0.6,0.08,1.8,0.071,14.0,45.0,0.99336,3.38,0.54,11.0,6.699999999999999,0.2916,0.013114754098360657,-4.3,5
1475,5.3,0.47,0.11,2.2,0.048,16.0,89.0,0.99182,3.54,0.88,13.566666666666698,5.77,0.7744,0.020754716981132078,-3.0999999999999996,7
1477,5.3,0.47,0.11,2.2,0.048,16.0,89.0,0.99182,3.54,0.88,13.6,5.77,0.7744,0.020754716981132078,-3.0999999999999996,7
1479,8.2,0.28,0.6,3.0,0.104,10.0,22.0,0.99828,3.39,0.68,10.6,8.479999999999999,0.4624000000000001,0.07317073170731708,-5.199999999999999,5
1480,5.6,0.62,0.03,1.5,0.08,6.0,13.0,0.99498,3.66,0.62,10.1,6.22,0.3844,0.005357142857142857,-4.1,4
1481,8.2,0.28,0.6,3.0,0.104,10.0,22.0,0.99828,3.39,0.68,10.6,8.479999999999999,0.4624000000000001,0.07317073170731708,-5.199999999999999,5
1482,7.2,0.58,0.54,2.1,0.114,3.0,9.0,0.99719,3.33,0.57,10.3,7.78,0.32489999999999997,0.075,-5.1,4
1483,8.1,0.33,0.44,1.5,0.042,6.0,12.0,0.99542,3.35,0.61,10.7,8.43,0.3721,0.05432098765432099,-6.6,5
1484,6.8,0.91,0.06,2.0,0.06,4.0,11.0,0.99592,3.53,0.64,10.9,7.71,0.4096,0.008823529411764706,-4.8,4
1485,7.0,0.655,0.16,2.1,0.074,8.0,25.0,0.99606,3.37,0.55,9.7,7.655,0.30250000000000005,0.022857142857142857,-4.9,5
1486,6.8,0.68,0.21,2.1,0.07,9.0,23.0,0.99546,3.38,0.6,10.3,7.4799999999999995,0.36,0.030882352941176472,-4.699999999999999,5
1487,6.0,0.64,0.05,1.9,0.066,9.0,17.0,0.99496,3.52,0.78,10.6,6.64,0.6084,0.008333333333333333,-4.1,5
1488,5.6,0.54,0.04,1.7,0.049,5.0,13.0,0.9942,3.72,0.58,11.4,6.14,0.3364,0.0071428571428571435,-3.8999999999999995,5
1489,6.2,0.57,0.1,2.1,0.048,4.0,11.0,0.99448,3.44,0.76,10.8,6.7700000000000005,0.5776,0.016129032258064516,-4.1,6
1490,7.1,0.22,0.49,1.8,0.039,8.0,18.0,0.99344,3.39,0.56,12.4,7.319999999999999,0.31360000000000005,0.06901408450704226,-5.3,6
1491,5.6,0.54,0.04,1.7,0.049,5.0,13.0,0.9942,3.72,0.58,11.4,6.14,0.3364,0.0071428571428571435,-3.8999999999999995,5
1492,6.2,0.65,0.06,1.6,0.05,6.0,18.0,0.99348,3.57,0.54,11.95,6.8500000000000005,0.2916,0.009677419354838708,-4.6,5
1494,6.4,0.31,0.09,1.4,0.066,15.0,28.0,0.99459,3.42,0.7,10.0,6.71,0.48999999999999994,0.014062499999999999,-5.0,7
1495,7.0,0.43,0.02,1.9,0.08,15.0,28.0,0.99492,3.35,0.81,10.6,7.43,0.6561000000000001,0.002857142857142857,-5.1,6
1497,6.9,0.74,0.03,2.3,0.054,7.0,16.0,0.99508,3.45,0.63,11.5,7.640000000000001,0.39690000000000003,0.004347826086956521,-4.6000000000000005,6
1498,6.6,0.895,0.04,2.3,0.068,7.0,13.0,0.99582,3.53,0.58,10.8,7.494999999999999,0.3364,0.0060606060606060615,-4.3,6
1499,6.9,0.74,0.03,2.3,0.054,7.0,16.0,0.99508,3.45,0.63,11.5,7.640000000000001,0.39690000000000003,0.004347826086956521,-4.6000000000000005,6
1500,7.5,0.725,0.04,1.5,0.076,8.0,15.0,0.99508,3.26,0.53,9.6,8.225,0.28090000000000004,0.005333333333333333,-6.0,5
1501,7.8,0.82,0.29,4.3,0.083,21.0,64.0,0.99642,3.16,0.53,9.4,8.62,0.28090000000000004,0.03717948717948718,-3.5,5
1502,7.3,0.585,0.18,2.4,0.078,15.0,60.0,0.99638,3.31,0.54,9.8,7.885,0.2916,0.024657534246575342,-4.9,5
1503,6.2,0.44,0.39,2.5,0.077,6.0,14.0,0.99555,3.51,0.69,11.0,6.640000000000001,0.4760999999999999,0.06290322580645161,-3.7,6
1504,7.5,0.38,0.57,2.3,0.106,5.0,12.0,0.99605,3.36,0.55,11.4,7.88,0.30250000000000005,0.076,-5.2,6
1506,6.8,0.81,0.05,2.0,0.07,6.0,14.0,0.99562,3.51,0.66,10.8,7.609999999999999,0.43560000000000004,0.007352941176470589,-4.8,6
1507,7.5,0.38,0.57,2.3,0.106,5.0,12.0,0.99605,3.36,0.55,11.4,7.88,0.30250000000000005,0.076,-5.2,6
1508,7.1,0.27,0.6,2.1,0.074,17.0,25.0,0.99814,3.38,0.72,10.6,7.369999999999999,0.5184,0.08450704225352113,-5.0,6
1509,7.9,0.18,0.4,1.8,0.062,7.0,20.0,0.9941,3.28,0.7,11.1,8.08,0.48999999999999994,0.05063291139240506,-6.1000000000000005,5
1510,6.4,0.36,0.21,2.2,0.047,26.0,48.0,0.99661,3.47,0.77,9.7,6.760000000000001,0.5929,0.032812499999999994,-4.2,6
1511,7.1,0.69,0.04,2.1,0.068,19.0,27.0,0.99712,3.44,0.67,9.8,7.789999999999999,0.4489000000000001,0.005633802816901409,-5.0,5
1512,6.4,0.79,0.04,2.2,0.061,11.0,17.0,0.99588,3.53,0.65,10.4,7.19,0.42250000000000004,0.0062499999999999995,-4.2,6
1513,6.4,0.56,0.15,1.8,0.078,17.0,65.0,0.99294,3.33,0.6,10.5,6.960000000000001,0.36,0.023437499999999997,-4.6000000000000005,6
1514,6.9,0.84,0.21,4.1,0.074,16.0,65.0,0.99842,3.53,0.72,9.23333333333333,7.74,0.5184,0.03043478260869565,-2.8000000000000007,6
1515,6.9,0.84,0.21,4.1,0.074,16.0,65.0,0.99842,3.53,0.72,9.25,7.74,0.5184,0.03043478260869565,-2.8000000000000007,6
1516,6.1,0.32,0.25,2.3,0.071,23.0,58.0,0.99633,3.42,0.97,10.6,6.42,0.9409,0.04098360655737705,-3.8,5
1517,6.5,0.53,0.06,2.0,0.063,29.0,44.0,0.99489,3.38,0.83,10.3,7.03,0.6889,0.00923076923076923,-4.5,6
1518,7.4,0.47,0.46,2.2,0.114,7.0,20.0,0.99647,3.32,0.63,10.5,7.87,0.39690000000000003,0.06216216216216216,-5.2,5
1519,6.6,0.7,0.08,2.6,0.106,14.0,27.0,0.99665,3.44,0.58,10.2,7.3,0.3364,0.012121212121212123,-3.9999999999999996,5
1520,6.5,0.53,0.06,2.0,0.063,29.0,44.0,0.99489,3.38,0.83,10.3,7.03,0.6889,0.00923076923076923,-4.5,6
1521,6.9,0.48,0.2,1.9,0.0819999999999999,9.0,23.0,0.99585,3.39,0.43,9.05,7.380000000000001,0.18489999999999998,0.028985507246376812,-5.0,4
1522,6.1,0.32,0.25,2.3,0.071,23.0,58.0,0.99633,3.42,0.97,10.6,6.42,0.9409,0.04098360655737705,-3.8,5
1523,6.8,0.48,0.25,2.0,0.076,29.0,61.0,0.9953,3.34,0.6,10.4,7.279999999999999,0.36,0.03676470588235294,-4.8,5
1524,6.0,0.42,0.19,2.0,0.075,22.0,47.0,0.99522,3.39,0.78,10.0,6.42,0.6084,0.03166666666666667,-4.0,6
1525,6.7,0.48,0.08,2.1,0.064,18.0,34.0,0.99552,3.33,0.64,9.7,7.18,0.4096,0.011940298507462687,-4.6,5
1526,6.8,0.47,0.08,2.2,0.064,18.0,38.0,0.99553,3.3,0.65,9.6,7.27,0.42250000000000004,0.011764705882352941,-4.6,6
1527,7.1,0.53,0.07,1.7,0.071,15.0,24.0,0.9951,3.29,0.66,10.8,7.63,0.43560000000000004,0.009859154929577466,-5.3999999999999995,6
1528,7.9,0.29,0.49,2.2,0.096,21.0,59.0,0.99714,3.31,0.67,10.1,8.19,0.4489000000000001,0.0620253164556962,-5.7,6
1529,7.1,0.69,0.08,2.1,0.063,42.0,52.0,0.99608,3.42,0.6,10.2,7.789999999999999,0.36,0.011267605633802818,-5.0,6
1530,6.6,0.44,0.09,2.2,0.063,9.0,18.0,0.99444,3.42,0.69,11.3,7.04,0.4760999999999999,0.013636363636363637,-4.3999999999999995,6
1531,6.1,0.705,0.1,2.8,0.081,13.0,28.0,0.99631,3.6,0.66,10.2,6.805,0.43560000000000004,0.01639344262295082,-3.3,5
1532,7.2,0.53,0.13,2.0,0.0579999999999999,18.0,22.0,0.99573,3.21,0.68,9.9,7.73,0.4624000000000001,0.018055555555555557,-5.2,6
1533,8.0,0.39,0.3,1.9,0.074,32.0,84.0,0.99717,3.39,0.61,9.0,8.39,0.3721,0.0375,-6.1,5
1534,6.6,0.56,0.14,2.4,0.064,13.0,29.0,0.99397,3.42,0.62,11.7,7.16,0.3844,0.021212121212121217,-4.199999999999999,7
1535,7.0,0.55,0.13,2.2,0.075,15.0,35.0,0.9959,3.36,0.59,9.7,7.55,0.34809999999999997,0.018571428571428572,-4.8,6
1536,6.1,0.53,0.08,1.9,0.077,24.0,45.0,0.99528,3.6,0.68,10.3,6.63,0.4624000000000001,0.013114754098360657,-4.199999999999999,6
1537,5.4,0.58,0.08,1.9,0.059,20.0,31.0,0.99484,3.5,0.64,10.2,5.98,0.4096,0.014814814814814814,-3.5000000000000004,6
1538,6.2,0.64,0.09,2.5,0.081,15.0,26.0,0.99538,3.57,0.63,12.0,6.84,0.39690000000000003,0.014516129032258063,-3.7,5
1539,7.2,0.39,0.32,1.8,0.065,34.0,60.0,0.99714,3.46,0.78,9.9,7.59,0.6084,0.044444444444444446,-5.4,5
1540,6.2,0.52,0.08,4.4,0.071,11.0,32.0,0.99646,3.56,0.63,11.6,6.720000000000001,0.39690000000000003,0.012903225806451613,-1.7999999999999998,6
1541,7.4,0.25,0.29,2.2,0.054,19.0,49.0,0.99666,3.4,0.76,10.9,7.65,0.5776,0.039189189189189184,-5.2,7
1542,6.7,0.855,0.02,1.9,0.064,29.0,38.0,0.99472,3.3,0.56,10.75,7.555,0.31360000000000005,0.0029850746268656717,-4.800000000000001,6
1543,11.1,0.44,0.42,2.2,0.064,14.0,19.0,0.99758,3.25,0.57,10.4,11.54,0.32489999999999997,0.03783783783783784,-8.899999999999999,6
1544,8.4,0.37,0.43,2.3,0.063,12.0,19.0,0.9955,3.17,0.81,11.2,8.77,0.6561000000000001,0.05119047619047619,-6.1000000000000005,7
1545,6.5,0.63,0.33,1.8,0.059,16.0,28.0,0.99531,3.36,0.64,10.1,7.13,0.4096,0.050769230769230775,-4.7,6
1546,7.0,0.57,0.02,2.0,0.072,17.0,26.0,0.99575,3.36,0.61,10.2,7.57,0.3721,0.002857142857142857,-5.0,5
1547,6.3,0.6,0.1,1.6,0.048,12.0,26.0,0.99306,3.55,0.51,12.1,6.8999999999999995,0.2601,0.015873015873015876,-4.699999999999999,5
1548,11.2,0.4,0.5,2.0,0.099,19.0,50.0,0.99783,3.1,0.58,10.4,11.6,0.3364,0.044642857142857144,-9.2,5
1549,7.4,0.36,0.3,1.8,0.074,17.0,24.0,0.99419,3.24,0.7,11.4,7.760000000000001,0.48999999999999994,0.040540540540540536,-5.6000000000000005,8
1550,7.1,0.68,0.0,2.3,0.087,17.0,26.0,0.99783,3.45,0.53,9.5,7.779999999999999,0.28090000000000004,0.0,-4.8,5
1551,7.1,0.67,0.0,2.3,0.083,18.0,27.0,0.99768,3.44,0.54,9.4,7.77,0.2916,0.0,-4.8,5
1552,6.3,0.68,0.01,3.7,0.103,32.0,54.0,0.99586,3.51,0.66,11.3,6.9799999999999995,0.43560000000000004,0.0015873015873015873,-2.5999999999999996,6
1553,7.3,0.735,0.0,2.2,0.08,18.0,28.0,0.99765,3.41,0.6,9.4,8.035,0.36,0.0,-5.1,5
1554,6.6,0.855,0.02,2.4,0.062,15.0,23.0,0.99627,3.54,0.6,11.0,7.455,0.36,0.0030303030303030307,-4.199999999999999,6
1555,7.0,0.56,0.17,1.7,0.065,15.0,24.0,0.99514,3.44,0.68,10.55,7.5600000000000005,0.4624000000000001,0.02428571428571429,-5.3,7
1556,6.6,0.88,0.04,2.2,0.066,12.0,20.0,0.99636,3.53,0.56,9.9,7.4799999999999995,0.31360000000000005,0.0060606060606060615,-4.3999999999999995,5
1557,6.6,0.855,0.02,2.4,0.062,15.0,23.0,0.99627,3.54,0.6,11.0,7.455,0.36,0.0030303030303030307,-4.199999999999999,6
1559,7.8,0.6,0.26,2.0,0.08,31.0,131.0,0.99622,3.21,0.52,9.9,8.4,0.27040000000000003,0.03333333333333333,-5.8,5
1560,7.8,0.6,0.26,2.0,0.08,31.0,131.0,0.99622,3.21,0.52,9.9,8.4,0.27040000000000003,0.03333333333333333,-5.8,5
1561,7.8,0.6,0.26,2.0,0.08,31.0,131.0,0.99622,3.21,0.52,9.9,8.4,0.27040000000000003,0.03333333333333333,-5.8,5
1562,7.2,0.695,0.13,2.0,0.076,12.0,20.0,0.99546,3.29,0.54,10.1,7.8950000000000005,0.2916,0.018055555555555557,-5.2,5
1563,7.2,0.695,0.13,2.0,0.076,12.0,20.0,0.99546,3.29,0.54,10.1,7.8950000000000005,0.2916,0.018055555555555557,-5.2,5
1564,7.2,0.695,0.13,2.0,0.076,12.0,20.0,0.99546,3.29,0.54,10.1,7.8950000000000005,0.2916,0.018055555555555557,-5.2,5
1565,6.7,0.67,0.02,1.9,0.061,26.0,42.0,0.99489,3.39,0.82,10.9,7.37,0.6723999999999999,0.0029850746268656717,-4.800000000000001,6
1566,6.7,0.16,0.64,2.1,0.059,24.0,52.0,0.99494,3.34,0.71,11.2,6.86,0.5041,0.0955223880597015,-4.6,6
1567,7.2,0.695,0.13,2.0,0.076,12.0,20.0,0.99546,3.29,0.54,10.1,7.8950000000000005,0.2916,0.018055555555555557,-5.2,5
1568,7.0,0.56,0.13,1.6,0.077,25.0,42.0,0.99629,3.34,0.59,9.2,7.5600000000000005,0.34809999999999997,0.018571428571428572,-5.4,5
1569,6.2,0.51,0.14,1.9,0.0559999999999999,15.0,34.0,0.99396,3.48,0.57,11.5,6.71,0.32489999999999997,0.022580645161290325,-4.300000000000001,6
1571,6.4,0.38,0.14,2.2,0.038,15.0,25.0,0.99514,3.44,0.65,11.1,6.78,0.42250000000000004,0.021875000000000002,-4.2,6
1572,7.3,0.69,0.32,2.2,0.069,35.0,104.0,0.99632,3.33,0.51,9.5,7.99,0.2601,0.043835616438356165,-5.1,5
1573,6.0,0.58,0.2,2.4,0.075,15.0,50.0,0.99467,3.58,0.67,12.5,6.58,0.4489000000000001,0.03333333333333333,-3.6,6
1575,7.5,0.52,0.4,2.2,0.06,12.0,20.0,0.99474,3.26,0.64,11.8,8.02,0.4096,0.05333333333333334,-5.3,6
1576,8.0,0.3,0.63,1.6,0.081,16.0,29.0,0.99588,3.3,0.78,10.8,8.3,0.6084,0.07875,-6.4,6
1577,6.2,0.7,0.15,5.1,0.076,13.0,27.0,0.99622,3.54,0.6,11.9,6.9,0.36,0.024193548387096774,-1.1000000000000005,6
1578,6.8,0.67,0.15,1.8,0.118,13.0,20.0,0.9954,3.42,0.67,11.3,7.47,0.4489000000000001,0.022058823529411766,-5.0,6
1579,6.2,0.56,0.09,1.7,0.053,24.0,32.0,0.99402,3.54,0.6,11.3,6.76,0.36,0.014516129032258063,-4.5,5
1580,7.4,0.35,0.33,2.4,0.068,9.0,26.0,0.9947,3.36,0.6,11.9,7.75,0.36,0.0445945945945946,-5.0,6
1581,6.2,0.56,0.09,1.7,0.053,24.0,32.0,0.99402,3.54,0.6,11.3,6.76,0.36,0.014516129032258063,-4.5,5
1582,6.1,0.715,0.1,2.6,0.053,13.0,27.0,0.99362,3.57,0.5,11.9,6.8149999999999995,0.25,0.01639344262295082,-3.4999999999999996,5
1583,6.2,0.46,0.29,2.1,0.074,32.0,98.0,0.99578,3.33,0.62,9.8,6.66,0.3844,0.04677419354838709,-4.1,5
1584,6.7,0.32,0.44,2.4,0.061,24.0,34.0,0.99484,3.29,0.8,11.6,7.0200000000000005,0.6400000000000001,0.06567164179104477,-4.300000000000001,7
1585,7.2,0.39,0.44,2.6,0.066,22.0,48.0,0.99494,3.3,0.84,11.5,7.59,0.7055999999999999,0.06111111111111111,-4.6,6
1586,7.5,0.31,0.41,2.4,0.065,34.0,60.0,0.99492,3.34,0.85,11.4,7.81,0.7224999999999999,0.05466666666666666,-5.1,6
1587,5.8,0.61,0.11,1.8,0.066,18.0,28.0,0.99483,3.55,0.66,10.9,6.41,0.43560000000000004,0.01896551724137931,-4.0,6
1588,7.2,0.66,0.33,2.5,0.068,34.0,102.0,0.99414,3.27,0.78,12.8,7.86,0.6084,0.04583333333333334,-4.7,6
1590,6.3,0.55,0.15,1.8,0.077,26.0,35.0,0.99314,3.32,0.82,11.6,6.85,0.6723999999999999,0.023809523809523808,-4.5,6
1591,5.4,0.74,0.09,1.7,0.089,16.0,26.0,0.99402,3.67,0.56,11.6,6.140000000000001,0.31360000000000005,0.016666666666666666,-3.7,6
1592,6.3,0.51,0.13,2.3,0.076,29.0,40.0,0.99574,3.42,0.75,11.0,6.81,0.5625,0.020634920634920638,-4.0,6
1593,6.8,0.62,0.08,1.9,0.068,28.0,38.0,0.99651,3.42,0.82,9.5,7.42,0.6723999999999999,0.011764705882352941,-4.9,6
1594,6.2,0.6,0.08,2.0,0.09,32.0,44.0,0.9949,3.45,0.58,10.5,6.8,0.3364,0.012903225806451613,-4.2,5
